职位名称,薪资,工作经验,学历要求,城市,职位标签,技能要求,职位类型,公司名称,公司行业,公司规模,融资阶段,公司ID,BOSS姓名,BOSS职位,BOSS在线,BOSS认证,BOSS ID,职位ID,安全ID,期望ID,列表ID,福利,每周工作天数,最少工作月数,区域,商业区,经度,纬度,是否匿名,是否外地,是否优选,是否代理,是否屏蔽,是否直接投递,图标文字,是否置顶
全栈程序员,10-15K,经验不限,大专,杭州,经验不限|大专,全栈无侧重,0,杭州暴燃熊商贸,互联网,0-20人,未融资,1a38ab6185e9da0e1Hdz2N28Elo~,戴涛,经理,否,3,42ba6f7124c397aa0XV42dy_FlZV,cd774c9152c379111H143NS1E1ZT,JHJMXExP8Vytv-41a5JXAPGKNq4IupkK6HaaRgSnz_liZtMMBOmcAkeUIqgxXEPNw8fygddmPEqvmgZkxZywFbnup22G8dHySMVPtMuRAT6nhsRNvKA-kq2w7HdOsGK9irhsTFT93nzt3A~~,615594290,1yGQl9q2wIO.search.125,有无线网|保底工资,,,西湖区,三墩,120.074502,30.319963,否,否,否,否,否,否,,否
php全栈开发工程师,15-20K,1-3年,本科,杭州,1-3年|本科,PHP,0,亿家千城,电子商务,20-99人,,7a7715f5d0e2d0c61HB-3921FVE~,陈女士,人事行政,否,3,2c2dd668454866df1nZ50t6-FlNY,d900486ab765b1b81HJ42dm4FlZQ,d7oA18kOWYdL3-21y42Aowb0Al99CJRwMWjLJbWsB-qHg31dHNr3en27ZZ2LKM8KUVs0-TchetxYyW1XSiofpOA_Q1XxX6dAbnYWuWqBFki74CjTp5n8TLnAgCyRuGrqTRZZe9zIUnQlCA~~,615594290,1yGQl9q2wIO.search.126,,,,萧山区,新塘,120.266383,30.136983,否,否,否,否,否,否,,否
PHP&uniapp全栈开发工程师,12-20K·13薪,3-5年,学历不限,杭州,3-5年|学历不限,PHP|MySQL/Redis/MongoDB|Laravel/Yii/ThinkPHP|PHP开发经验|uniapp,0,小鑫科技,计算机软件,20-99人,不需要融资,246233f7ddddcd2303F52dS8Eg~~,熊先生,技术经理,否,3,f16d567763f4c6290nRz29u7F1dU,abb3a2daab1c28231Xd909S0FVBT,CuxqQoUKk2djf-s1KV-DSB3xh1C910QSNlIUTd5ijYi1yq2FoM_AO6tjdNh53GmiFEfxXyPqVltSIer9RoXJm0PfSrEDfcbSqdZjm7f9tRad1tX1XHF-5IHDecaNlYnilaeXj6Fe5MJw,615594290,1yGQl9q2wIO.search.127,股票期权|员工旅游|带薪年假|团建聚餐|保底工资|有无线网|节日福利|双休|零食下午茶|五险一金|定期体检|绩效奖金|年终奖,,,滨江区,浦沿,120.156883,30.180972,否,否,否,否,否,否,,否
全栈开发工程师,7-10K·14薪,1-3年,本科,杭州,1-3年|本科,Java|不接受居家办公|微服务经验|SpringCloud|MySQL|Redis|Dubbo|Spring|springboot,0,沃瑞电力,计算机软件,20-99人,不需要融资,b0029ae652c6347f1Hx929W1,黄女士,行政人事,否,3,73f25a9fcfb52f211HRz2tW6ElA~,995b30ecd443e57a03By39-7EFJT,DMIMtq4CQws4P-t1j4fjQ8qOYuwvC4Dg6ElhNZEigqtfoXfi7pCCrYWXWQoF6nexhn5X_oe42MelFifEyqIJsrAEn1WFs4bpuTvWgl_mQT5a8o6bdApNmUfwSkWqZrR6CFwIFiOeug~~,615594290,1yGQl9q2wIO.search.128,交通补助|高温补贴|节日福利|绩效奖金|通讯补贴|有无线网|餐补|员工旅游|意外险|生日福利|定期体检|年终奖|带薪年假|五险一金|团建聚餐,,,西湖区,文二路,120.120736,30.281351,否,否,否,否,否,否,,否
资深全栈开发工程师,150-200元/天,3-5年,大专,杭州,3-5年|大专,后端开发经验|Vue|全栈侧重前端|计算机相关专业|前端开发经验|Python|全栈项目经验,6,杭州事不怡驰信息科技,互联网,0-20人,,77f060ef112569821HN53Nm4Elo~,林先生,经理,否,3,92499ff64de651940XN83dq9EVJT,6eae5be5fe42fe7003By3Nm_ElJX,A1HDtpir9w6JL-v1OacoJvOwN66e8MuUKDJ3IdVDNv9pASvDA6mpFhOf-SXkJKFfrIoiqS40kvuHU8y92IApcFN03A3mED7GHLm1kAFipmJOk7EtWVgF924bDlY65D7Zq1ZY6mRvBO9bsw~~,615594290,1yGQl9q2wIO.search.129,,,,拱墅区,文一路,120.106056,30.302798,否,否,否,否,否,否,,否
全栈开发工程师,11-20K·14薪,1-3年,本科,杭州,1-3年|本科,全栈侧重后端|Vue|.NET,0,中智达,计算机软件,100-499人,A轮,403da9894c8e64c71XVy3ty6Fw~~,何女士,HR,否,3,a0857426ae3664aa03x83Nu6FVc~,be2b79cf2a701e0903J43tu7GFNW,mQ0pim_qcXIy2-Y1XU8ZoSpKrVjbAGFx0DN0D2QZW8GSjT_yJ2jiJkp-5dmS_od17Y05JqVl6E9UvqTjUMsCblIxvb0_9N-K3jgfFce2cvPg9mn92jtbIasXQBDDLS-QF_3ZcRezSa0~,615594290,1yGQl9q2wIO.search.130,餐补|员工旅游|交通补助|定期体检|五险一金|节日福利|通讯补贴|年终奖|生日福利|带薪年假|补充医疗保险,,,余杭区,仓前,119.985071,30.286037,否,否,否,否,否,否,,否
全栈开发实习生,150-200元/天,,本科,杭州,4天/周|3个月|本科,JavaScript|全栈无侧重|计算机相关专业|全栈项目经验,4,杭州多米拉法人工...,互联网,20-99人,未融资,51743050d1ec401a03Vz0tS-FFA~,于先生,hr总监,否,3,de7be1797b4e3efa1nV_3d67E1s~,37ce147c12bb4eb403F-09W0FVpT,M58flUyhCBOl1-e1wOObe-_kQUIys3EsJ32TkBDc1cgIiH6RgF8wxN_PUwJ2Kqd-Da8o2qwoxJXRVjS2ISn2eYJxZQE6r3Oyh7x07uEiz_8JPglisk3MwRPGcYazAjrXcLtDCsJZgmrI,615594290,1yGQl9q2wIO.search.131,餐补|五险一金|带薪年假|股票期权,4天/周,3个月,余杭区,仓前,120.027276,30.275962,否,否,否,否,否,否,,否
全栈工程师—杭州初创团队agent方向,40-70K,经验不限,硕士,杭州,经验不限|硕士,,0,某人工智能公司,人工智能,0-20人,天使轮,,蒋银皓,猎头顾问,否,3,bbc9ccb0f9866c450nJ52NW_GFJQ,88aab01d7bf9cf2903d-3Nq9GVVR,FCND2pfOiYt2N-m1lCGR6TZNCI-CCBtg8Ep0NVX-LLMD9YUGPwfvdA-EO6Ud89Aw_mL6pA0vS8f6MGnl6PKOHAiisiFEJzup08L_pl6eOwD0Rio6rWz1JHXynmQIbzH8LB5Oy8o4F2tJAg~~,615594290,1yGQl9q2wIO.search.132,,,,,,120.035022,30.308858,是,否,否,是,否,否,,否
高级全栈开发工程师,8-11K·13薪,3-5年,本科,杭州,3-5年|本科,后端开发经验|全栈侧重后端|Vue|PHP|MySQL/Redis/MongoDB|计算机相关专业|React|前端开发经验|Python|全栈项目经验,0,千烈科技,通信/网络设备,0-20人,未融资,e08e08c0a48f73e60X1-29q6Ew~~,李涛,技术总监,否,3,50d30f7597722f210nF-2dy7E1ZS,5f6db25663215f871H1y0tS9ElJY,niXmcNY22TJ35-G11OBF7gr4BK2GGmil2X9-Eeb1DwRe9XPUru7l-r6lhnI75PfCMe9zCtg6GzIsm4L1R3PLdQolVjaHlWG7MU-CYymBVA9jC3F-NgLCWn-QqC5nMYtz-wyCcQtlwVO0,615594290,1yGQl9q2wIO.search.133,交通补助|五险一金|定期体检|员工旅游|股票期权|通讯补贴|带薪年假|年终奖,,,拱墅区,和睦,120.130065,30.301061,否,否,否,否,否,否,,否
全栈开发工程师,15-30K,3-5年,本科,杭州,3-5年|本科,Java|Nginx|Spring/Spring Boot|分布式经验|全栈侧重前端|HTML|Dubbo|计算机相关专业|前端开发经验|全栈项目经验|Elasticsearch|Zookeeper|MyBatis,0,信及达国际,物流/仓储,20-99人,未融资,c7960e27468eed981HJy3925Eg~~,陈女士,人事经理HR,否,3,04d5ebf4ea59e82c0nR_3tq5ElFW,b9653d3c84c0bad703F9096_E1FQ,y3sof0cFO6OBm-A1EjgTs8-xawbemCapTOOdorOClZoFvAA-paA8T-IEC0y8edwGrRJ8YzMIzQ6TI5Bri3LoKh88t92TNpEyklTmz15TAKRjvAvS2NJPF5MQjzUQYrxc9jpth231YmJ8,615594290,1yGQl9q2wIO.search.134,节日福利|工龄奖|员工旅游|意外险|加班补助|团建聚餐|全勤奖|年终奖|零食下午茶|五险,,,西湖区,转塘,120.067904,30.144731,否,否,否,否,否,否,,否
全栈前端开发工程师,19-27K·14薪,经验不限,本科,杭州,经验不限|本科,,0,杭州盗火者光电,半导体/芯片,0-20人,,110c0ff0730636bb03V63N21EFQ~,李晗,产品总监,否,3,2ab16c118847eb530HR_296_FFRY,b2b09660ea75266303dz29m5EFRV,mRmLvrDXVNx2b--1PIC8SWytXIHEqtOcizmJDfoNJtRUT0tbMLC2SO3mzz8DQ90c0417bxglV7xQACkA-_JUu2QuslR9nLx5lIZvCMNhTN18HtIP4B4vRDwhtwP1LA7PuR_zbhVKDaHE-Q~~,615594290,1yGQl9q2wIO.search.135,,,,萧山区,西兴,120.246497,30.23825,否,否,否,否,否,否,,否
java全栈工程师,10-15K,1-3年,大专,杭州,1-3年|大专,Java|微服务经验|MySQL|Spring,0,杭州保芃达科技,计算机软件,20-99人,,e1cbddf9660cddcb1H163du0EFo~,谢记年,电商技术主管,否,3,5de82547bc73b4fa0nJ50927GQ~~,785539de367c262603J62966FFNT,YaRSdgsTrWPi_-Z1aqxDA4vTcXEgN-SRFlayHzqq2dv80CYwIP3r4s-cQuIYh_hZFMQrDlSO50PgjvZB_WD8Eg01JQFMRcia8i0g22Ccpw6-c-JFnhAh2dEEqtU1OTNwJOPn7lhW5Mg~,615594290,1yGQl9q2wIO.search.136,,,,西湖区,西溪,120.072683,30.314134,否,否,否,否,否,否,,否
资深全栈开发工程师（AI工具高效开发方向）,20-35K·13薪,3-5年,本科,杭州,3-5年|本科,,0,华信设计,通信/网络设备,1000-9999人,已上市,34b36a1ccb1173481nR52964Fw~~,柳女士,部门总经理,否,3,09ddadc7595e1aaa0nV40tu5ElQ~,f41c31219618292603Zy2tq8GFdS,K4Qo0dhCPJ2ei-01YHJHWp7tLQYuP4ua63ecD6gYx7RXcvVVJZxqg7D19D1UPnuTcJ9msECZd1V6nt_0yaUryV8sn8JTiYomXnKadBfIs8UJs75Bu5MwtwgHypxdE9Ju-OKNdGkMmsU~,615594290,1yGQl9q2wIO.search.137,法定节假日三薪|定期体检|绩效奖金|补充医疗保险|通讯补贴|带薪年假|生日福利|员工旅游|住房补贴|交通补助|加班补助|年终奖|餐补|五险一金|高温补贴|意外险|节日福利|企业年金,,,滨江区,长河,120.209963,30.18933,否,否,否,否,否,否,,否
nodejs全栈开发,10-15K,1-3年,大专,杭州,1-3年|大专,nodejs|mongodb|rabbitMq|TypeScript|全栈开发|nestjs,0,浙江星狮达科技有...,物流/仓储,100-499人,A轮,13af21f0a471af7b1nF529q6E1E~,王华,研发经理,否,3,31bd187d3480aca90nV93dq4FVJW,254e62240360b0e01nBy29W7FldY,ftOyLwGUO7DTp-L154qy6N61V0U0xsLSeyZVJloS-sxu1Gl1Hc8GTM7rfvB1cQ_6TpzwZQJ6US2ba5uyk3Lq3U5UamFvA1NL8HftMheSBgioNe_rgETNwiXJ7EhXymKXHLU6VFMDvdrqhA~~,615594290,1yGQl9q2wIO.search.138,员工旅游|零食下午茶|节日福利|带薪年假|五险一金,,,余杭区,仓前,120.005807,30.278029,否,否,否,否,否,否,,否
全栈开发工程师,15-20K,经验不限,本科,杭州,经验不限|本科,计算机相关专业|全栈项目经验,0,天眼智联,互联网,20-99人,天使轮,e44f1b0278362b271nB93tu8GFM~,王一迪,HR,否,3,0b379ff758f01b3e0ndy3tm5EFpY,4130feda06e48dd303J52tu6FFZQ,_OFrXi1meRjtA-716lrh5Ha4WoZynbgOByainYe1-wJJ87cnE0i9mTRksPUNov47xd9rwG9z7zcFCpIbMy_QLDq8u_tH2a_Ywg1EvEt8u_vDCLS8nw3Q6Ik2nVZei-MIW09_VQ06GK82HA~~,615594290,1yGQl9q2wIO.search.139,定期体检|五险一金|加班补助|股票期权|团建聚餐|零食下午茶|带薪年假|节日福利|年终奖|生日福利,,,余杭区,海创园,120.01746,30.281423,否,否,否,否,否,否,,否
全栈开发工程师,15-25K·13薪,1-3年,本科,杭州,1-3年|本科,Java|Spring/Spring Boot|CSS|全栈侧重后端|Vue|HTML|Node.js|计算机相关专业|全栈项目经验|JavaScript|.NET|PHP|小程序|Python,0,上海聚益文化传媒,广告营销,20-99人,不需要融资,4e6cef46834da8281HB52tm_F1A~,王女士,人事部HR,否,3,52577b5b8de867cb1XZ_3tw~,220ed4871365724a03d40ti0F1BT,g5m48b-8Ru-gp-21oXpTJha-kSpIZRg8fwdG4GF8HsUKvVH01OfUQl6_5aPI_qntvdmXcYgJPtn50QxV-NrMeL3ALFFN5AmVUirLNXBbWJrO9XCsuwDTOmIf-um_VoWRnNOEBJ9e,615594290,1yGQl9q2wIO.search.140,员工旅游|带薪年假|法定节假日三薪|年终奖|五险一金,,,西湖区,西溪,120.124904,30.278883,否,否,否,否,否,否,,否
全栈开发工程师(偏后端),17-22K·14薪,在校/应届,硕士,杭州,在校/应届|硕士,Java|Spark|Hadoop|MySQL,5,零跑科技,新能源汽车,10000人以上,已上市,cb22750ada234f751nJ-2di5ElI~,魏女士,hrbp,否,3,ae5b7777e42aeba21nVy096_GVJW,d6911ba58a74373303Z-2dq8FVZZ,3A6NQzsDV6QTn-11DQjpFBDVavkyoAelo9gT7_vbvPDsFAJSebbiK_UJfDSATaySdpX6rAWbEHtWlerV0GZTFddePqjzPXZ-voTCcXa2qHLm63c2epe7FAGmLRyy8ypJPrQ06vmEfIA4Yg~~,615594290,1yGQl9q2wIO.search.141,工资不打折|补充医疗保险|年终奖|带薪年假|加班补助|员工旅游|高温补贴|定期体检|餐补|五险一金|团建聚餐|额外年休假,,,滨江区,长河,120.22409,30.208999,否,否,否,否,否,否,,否
全栈开发工程师,18-28K,5-10年,本科,杭州,5-10年|本科,Java|安卓|Vue|全栈无侧重|计算机相关专业,0,中科润禾,互联网,100-499人,未融资,9fcd829205ca0cd21XRz3tq5EFs~,汪俊,产品总监,否,3,f99f9827078e2b380HR83NW_EQ~~,c9d6fdfabc3b88e003F72dy7ElFR,Iv0t-Eo0Np6Ya-E1LKjEpJEqJ6Z1nG8dWjBJgMuMJKwN2RgIIsnxcgyKA2UBibUrGJkFNWPJcYjkqlZ9JDyNO2LFHgRFrkqdZ5Ag8NJ4fT9bkMmPMCnbCcUgOst_AjzBsc67mz76CXE~,615594290,1yGQl9q2wIO.search.142,节日福利|高温补贴|通讯补贴|五险一金,,,拱墅区,拱宸桥,120.117808,30.334695,否,否,否,否,否,否,,否
加拿大全栈软件开发node.js,18-35K,3-5年,本科,杭州,3-5年|本科,全栈|Node.js|JavaScript/TypeScript|MySQL/Redis/MongoDB|计算机/软件工程相关专业|Node.js开发经验|服务端开发经验,0,杭州毅尔易体育文...,企业服务,0-20人,,b7c5fa35b267dfe01X1539i5GFU~,张鼎宇,招聘者,否,3,adab46f89701575b0XV-2t24FVBV,76cd062946e9d3fd1HF90t--GVNU,ghrX5bwVPBOuR-s10FeLiWJ4GD6qzxvHdMluyNrkj7jrC3XOk3XPL6FFCfIoGNYFEACuX3PW1jElY5WSt_u2zo7_PmnL_CXMauiM1IJSZz9KQcczCJXjTdJeTGJx_KAbsbjkODjswLiH2Q~~,615594290,1yGQl9q2wIO.search.143,,,,,,120.213032,30.248772,否,否,否,否,否,否,,否
全栈开发工程师,15-20K,3-5年,本科,杭州,3-5年|本科,,0,公共安全技术研究院,移动互联网,100-499人,不需要融资,802ae91e502e414d03F_2N68,李女士,HRM,否,3,8944e2bd452677f133dy2tS_FVo~,61f607ee9e1f0e5a03J70t69E1tY,slAZJJzuAZ_4S-V1AAV5pFIKWCqM92Ly-ezoViwY5SvEiViJ_5Rd6fq8rMQb-hEnrfq_tfZlsnXme8Ym_au-QvgOvmL7Z2mw8cjrF4pT0gESFYQ4L-YFY7BTU728cduxKzoqBBSJsg~~,615594290,1yGQl9q2wIO.search.144,定期体检|餐补|节日福利|交通补助|补充医疗保险|五险一金,,,滨江区,西兴,120.230966,30.209604,否,否,否,否,否,否,,否
全栈工程师（余杭区良渚）,11-16K,1-3年,大专,杭州,1-3年|大专,全栈无侧重|JavaScript|CSS|Vue|Java|MySQL/Redis/MongoDB|计算机相关专业|全栈项目经验|前端开发经验|后端开发经验|国产化中间件|数据库|web开发框架,0,新翔科技,计算机软件,100-499人,未融资,86a9f309b337b07c1XN53d-6,许女士,HR经理,否,3,a17cf966ca9ce2970ndy3Ni6E1c~,e6f17378700b463a03J53Ni6FVJR,FVa7sfIE1ywP5-L1b9QM_jqgWOiMu4fBOEJEpwn7t5YFnLgwHq_uifEdHUiGU9FpbSxiQq3HRMnlcbUMzBnAkx7Rx0LiTmv2PHdnqXlZLxuh7ZwBmrSBYrGOSJ8lvzNCRyvXmXgbWQ~~,615594290,1yGQl9q2wIO.search.145,团建聚餐|节日福利|带薪年假|五险一金|生日福利|年终奖|定期体检|通讯补贴|餐补,,,余杭区,良渚,120.074221,30.407842,否,否,否,否,否,否,,否
全栈开发工程师,60-90K·16薪,经验不限,硕士,杭州,经验不限|硕士,,0,某大型人工智能公司,人工智能,100-499人,,,张世伟,猎头顾问,否,3,b96596b4e54e821303B42tW7EFs~,d43604aca737cfa103d50tS6EldV,uF9jmu0B9maws-61LoVmWDLy1MnWJSAcQc26yR1vhvld3i8iOW6eWJ6-TZMkpfev0Aqc4uBz8qxRHLlQMsG7oD37gCamWNsKADeIy5NYzL8zAIcpFX4DPHc7LdJgHvAuGxKeoM79jAZj,615594290,1yGQl9q2wIO.search.146,,,,,,120.173209,30.273631,是,否,否,是,否,否,,否
高级java全栈工程师,200-300元/天,5-10年,本科,杭州,5-10年|本科,Java|Spring/Spring Boot|JavaScript|Vue|Python|全栈项目经验,6,享视界科技,互联网,0-20人,,8296bd1a690786171HN_39W9Elc~,周女士,招聘者,否,3,9a115322ef24d49303Vy3Nq4FVY~,163e541c5c838c6803R40tS7FFJW,UM2FAhwfDWrro-u1hpBCCTEl3HzgMjIxNA0jFXuYcYf-zs6yeFZZdIGTFRvgnYSQzajtaVRg1RfPG4BF0zANLAQOzsZ48OANHofGwg-eKtrH1wBXL0gufLsI7I76fyoasq1y62MkTHo7,615594290,1yGQl9q2wIO.search.147,,,,余杭区,仓前,119.978325,30.279917,否,否,否,否,否,否,,否
全栈工程师,13-17K,3-5年,本科,杭州,3-5年|本科,TypeScript|Java|Spring/Spring Boot|JavaScript|Vue|全栈无侧重|HTML|MySQL/Redis/MongoDB|计算机相关专业|React|Python|全栈项目经验,0,鉴流工坊科技有限公司,人工智能,0-20人,,984ef40bd13f2ff503V939y5GVI~,蔡晨煜,招聘者,是,3,2d7738752783569a1XJ_0tS-FFo~,d02d73c98275247f03Fy0t60GFBR,aEPvn2wySAdMr-G1Ns-Up3AbZpyfO9ef9cqDcaNF1Cz0aJfcKKlMgZP3sxzvoPGbBdlgmy5LYFwZYpSIpPiZk5CG68rerD9WUqLs_Hsk0HaOI8AAxn9Mg8g4EmGm_3wKKtYgM1SWDGfFpmNDzaAveqV5uN8raX55MU8RTCO6ZKhVUYt2,615594290,1yGQl9q2wIO.search.148,,,,上城区,五堡,120.240625,30.308425,否,否,否,否,否,否,,否
全栈开发工程师（实习生）,100-200元/天,,本科,杭州,5天/周|6个月|本科,全栈无侧重|JavaScript|HTML|Vue|React|CSS|Java|Spring/Spring Boot|计算机相关专业|接受实习/在校生投递,4,宏恩网络,企业服务,20-99人,未融资,7b2f16ebfcb475e70Xd92dW1Fg~~,陈先生,法人,否,3,71dd24b63c727fec1XV53d68FVs~,d6beedbf7234c63e03d609u1GFpZ,fOJD6dGKPZS8d-R1xBMk0e64WleUT8VDqZI862kLSGy2OCTHZdk0sr9Tcq0dCM8uopkV20uvcyNyjEDu2fQp8uUAX76xXI3McU0F1mI5yR-NRcvyOww9qVcnRAKgodBF1aeanU84eUM~,615594290,1yGQl9q2wIO.search.149,员工旅游|节日福利|零食下午茶|带薪年假|加班补助|年终奖|五险一金|定期体检|股票期权,5天/周,6个月,西湖区,浙大紫金港,120.075894,30.308373,否,否,否,否,否,否,,否
全栈工程师,11-18K,经验不限,学历不限,杭州,经验不限|学历不限,Java|JavaScript|SQL|全栈开发|MySQL|后端开发|Vue|React,0,昆腾碧特,医疗器械,20-99人,天使轮,e4078ac0609457a30HV62d60Ew~~,王女士,项目经理,否,3,ce9b3d04ea68db1c3nF-39m-GVY~,578a05a2c8c719411nZy2Nu-GFVZ,_67Folvr3UmHT-81hjLwWS4VX5kBWTfyTNoyt5RnFKKGB-ZJh1rlNNjHLCd_KyMkoodPqqGYGuw6Aqhwpgy7SveQdO7Y-3Ht5yB2eQ_NPNjQG04RjjDaf_XsVt8DmAuqigw4_DtsFbY~,615594290,1yGQl9q2wIO.search.150,五险一金|年终奖,,,拱墅区,万达广场,120.122432,30.337351,否,否,否,否,否,否,,否
全栈工程师,16-30K,3-5年,本科,杭州,3-5年|本科,Java|全栈无侧重|计算机相关专业|全栈项目经验,0,树千回,生活服务(O2O),20-99人,未融资,22fc12ff593f28b41nd809W9ElI~,王女士,人事负责人,是,3,eb7728c5bd3baa140XV83tW1GFZT,baf7c98431d7e9c103d939m5F1ZV,V2uKGaDYOx_pc-l1ENAOBpDniN51ffLdS2FHrz0J_4eApr0QFj7rNI0T_9mE9ornA2aTj7v7S-O9dXOjQI1Q8m2F3oJ7RDbFJo1yEgpXp8641dhMSy38u64nAG1mW1jOB1PwX8tUViyw5w4z5_zaSJrbRN2mJra-98xj1068lkb-7KzxbQ~~,615594290,1yGQl9q2wIO.search.151,带薪年假|年终奖|有无线网|保底工资|团建聚餐|工龄奖|五险一金|股票期权|生日福利|绩效奖金|法定节假日三薪|节日福利,,,滨江区,长河,120.195568,30.198899,否,否,否,否,否,否,,否
全栈工程师,11-15K,1-3年,本科,杭州,1-3年|本科,JavaScript|HTML|CSS|Vue|Node.js|Java|Spring/Spring Boot|MySQL/Redis/MongoDB|计算机相关专业|全栈项目经验|微信小程序,0,浙江楚晟酒店管理,其他制造业,20-99人,未融资,2a7522e731d91a2903Zz3Nu5EFo~,黄程,人事,否,3,a638866b69962f670XN43N28FFRZ,82c8457f4e79c13603J_2tS1FVpT,irVdlaaSJWLjH-615zWxudDTTj1kJxd__rumGV2aAYyiMJmY4T-cB9SczKE_2yqk_SwGVP34jB7EUi6I-RO1V4erKWtlGEKSjcBj0S3Nfz9Rjv_v-sKA0d9OfEDtgDMwB-iPkcZZUAhuYQ~~,615594290,1yGQl9q2wIO.search.152,有无线网|住房补贴|员工旅游|带薪年假|底薪加提成|保底工资|全勤奖|绩效奖金|年终奖|五险一金,,,余杭区,仁和,120.081238,30.444627,否,否,否,否,否,否,,否
全栈工程师,18-30K,5-10年,学历不限,杭州,5-10年|学历不限,后端开发经验|全栈无侧重|计算机相关专业|前端开发经验,0,炽途,信息安全,0-20人,,e0be3bf7a22a19a41HNy0t-9F1E~,党吉元,招聘者,否,3,02583793d3ed8ba60nN82N-_E1o~,a04865e0143edb5d1H1539u5ElZU,f5RVP932lUY5o-g1NxV_Mk0OIXUGhlx0WCdH8tOJYjsH_NV2vdCNZmilulaxxg7wZ5YeoFkPoz89besWXpDzTxeXyO9CO45PbIhLTrkIDki-06KNkxVSWL_Asmxq_vJk1k2FoG14LgTa,615594290,1yGQl9q2wIO.search.153,,,,钱塘区,和达东东城,120.37095,30.30999,否,否,否,否,否,否,,否
全栈开发工程师,12-15K,3-5年,本科,杭州,3-5年|本科,Java|Spring/Spring Boot|后端开发经验|前端开发经验|全栈项目经验,0,浙江微养,医疗健康,0-20人,未融资,890155535a92405b1X142d-1GFQ~,胡女士,人事,否,3,1ea6d1b39f76fcb60nR72Nq4F1dR,a873de6ddb14512403F_3ti4EFNY,SMBeyshwm7Ink-S1wpBu0NC2LJdBWDjCwqBCJuqi6HFoJoyUp7eU7vJnjBsi17an1MEoIaHtc_Di6WODtkKeksYqEC8AMfKBVjjK9uZHWT3crasZJZZaI1dJh6qRj0l14OQiKX10Z5xU-g~~,615594290,1yGQl9q2wIO.search.154,团建聚餐|年终奖|五险一金|底薪加提成|定期体检|餐补|股票期权|零食下午茶|生日福利|节日福利|绩效奖金|工龄奖,,,余杭区,仓前,120.027769,30.275777,否,否,否,否,否,否,,否
高级全栈工程师,20-25元/时,3-5年,本科,杭州,3-5年|本科,,6,享享科技,人工智能,20-99人,未融资,5afbb011fe3cea731nV82d68FVc~,全春僖,CEO,否,3,036cac49d053f6870nR629m_EltQ,ba768ecfcc0accb003J-3NS-FVdX,AvNhOpkug2pix-J178bKTwzHwyEjuTqrgdAaZKd8g_NX1bXQqIm9Bke80EgUgphBx9NwxB1Nfka4rYPtiEz6iR1NTw_c8PtU0vkvVxwIXQUsLb_Jjxk7lDBOlI6QDDAmJn_8Cxp-gly7SQ~~,615594290,1yGQl9q2wIO.search.155,全勤奖|五险一金,,,滨江区,长河,120.165657,30.185749,否,否,否,否,否,否,,否
python全栈开发工程师,9-14K,5-10年,大专,杭州,5-10年|大专,PyTorch|Django|MySQL|Python,0,杭州桥度科技,计算机软件,20-99人,未融资,5a393d5f48a34fd81Hd93dq5,金先生,招聘者,否,3,ee4aedcc4abc0a791nZ83dW_FVc~,38cbcdc6e856545103F72d68ElVQ,kHFaFxMtao4y1-G10gxUktTAKeJ4zprq4OmM1ZpLCAmf2HQOT5X1F2aSuNmEJ59jrkX1ZDghRkYmdBjokO30r6jEgNQjQVdpXyy1IKr4fsDBxlw79XKo-DBo7vfXnNt7BWFJ9c9aEQ~~,615594290,1yGQl9q2wIO.search.156,五险一金,,,滨江区,西兴,120.226192,30.209757,否,否,否,否,否,否,,否
全栈软件工程师,13-20K·13薪,1-3年,本科,杭州,1-3年|本科,Java|Nginx|Docker|SpringCloud|MySQL|MyBatis|Redis|Spring,0,无垠科技,计算机软件,20-99人,不需要融资,296833911fe98c741X183dq8Eg~~,叶先生,CEO,否,3,7dc67584c051510c03Zz2tS-FVU~,5de9f732df5f686403J43969GFRV,DuTMONmQPSMjt-U1nZ3tMwilwHhOjEbYYkCSie0xIK5Hw9F-Biwd1E5bXkQW9aEEL8SvEfsXNpJko--niTipZjujyIMdToChNdbJPA1r8PmcRCaVGUnW5G-1TCDwkSp9o6treblIgds~,615594290,1yGQl9q2wIO.search.157,五险一金|零食下午茶|年终奖|带薪年假|定期体检|节日福利,,,滨江区,长河,120.16449929812642,30.18711761392827,否,否,否,否,否,否,,否
全栈开发工程师,15-25K,5-10年,本科,杭州,5-10年|本科,Java|React|Python|全栈项目经验,0,锦绣商贸,房地产开发经营,500-999人,,dd730ada5a8413161nV-29i0E1c~,周女士,人力资源总监HRD,否,3,cb7df5fb8a42c45a1nZ409q_GVpW,7a7f75ae5325dde703d63t2-FFRZ,8hwN5ClfikmTt-q1FPnkge684GUc72ZLAj7a9uRUPFPcwThf7Uimdp_vDDYGxQVS4EBbCYFegq-LLMdYIH6HUQW1e-gaMh2Qrb6BRKeuqr5yLyrg81qmmUK-6kEMvQPFi3YIkPOMEEC-Lw~~,615594290,1yGQl9q2wIO.search.158,缴纳社保|带薪年假,,,西湖区,西溪,120.063774,30.280683,否,否,否,否,否,否,,否
